394    -0.11154650896787643 -6.4460639953613281 2.8724565505981445 -1.1104755401611328 0.96551841497421265 1.2999817132949829 1.4442559480667114 0.16092568635940552 -0.47740089893341064 5.7105541229248047  -1         0.94063568115234375 0.045170478522777557 0.34813711047172546 0.032241243869066238 0.0408763587474823 0.69479179382324219 0.83931910991668701 0.70006364583969116 0.67713844776153564 0.72071075439453125 0.88375610113143921 0.085766628384590149 1 0.61595749855041504 0.14048931002616882 1 0.95128065347671509 0.43311023712158203 0.99738395214080811 0.82723456621170044 0.69214868545532227 1 0.48446232080459595 0.41921430826187134 1 1 0.33542042970657349 0.99026191234588623 0.8217005729675293 0.53891992568969727 0.61691778898239136 0 0.23902764916419983 0.93339240550994873 0.29465752840042114 0.80392611026763916 
395    -0.42281180620193481 -6.9599504470825195 3.1858963966369629 -1.3284906148910522 1.2796921730041504 1.6250128746032715 1.4230797290802002 0.054532766342163086 -0.045786142349243164 6.4681158065795898  -1         0.89919626712799072 0.11400170624256134 0.032270457595586777 0 0.20439885556697845 0.57087886333465576 1 0.82059431076049805 0.99574965238571167 0.71341526508331299 0.67896908521652222 0.041904013603925705 1 0.64406460523605347 0.1702854335308075 0.97731292247772217 1 0.75606167316436768 0.86745226383209229 0.82723456621170044 0.73791652917861938 1 0.40882197022438049 0.45912495255470276 0.87658959627151489 1 0.28683218359947205 0.84023070335388184 0.8217005729675293 0.65485465526580811 0.83977240324020386 0.18131925165653229 0.38907438516616821 1 0.46330443024635315 0.77537959814071655 
396    -0.99271547794342041 -6.6420354843139648 2.9860110282897949 -0.45467418432235718 1.4843822717666626 1.5805531740188599 1.5671749114990234 -0.02915579080581665 0.12189900875091553 7.24652099609375  -1         1 0 0 0 0.13976207375526428 0.65696871280670166 1 1 0.94554978609085083 0.50846147537231445 0.81076949834823608 0 0.85836201906204224 0.67971992492675781 0.15640921890735626 1 1 0.74088859558105469 0.9363858699798584 0.82723456621170044 0.73791652917861938 1 0.44822177290916443 0.45918288826942444 0.79878848791122437 1 0.31430912017822266 0.84023070335388184 0.8217005729675293 0.65021461248397827 0.83977240324020386 0.079833723604679108 0.18027342855930328 1 0.46330443024635315 0.86534696817398071 
397    -0.27920961380004883 -5.9639091491699219 1.1209114789962769 -1.023919939994812 0.45441502332687378 2.0221755504608154 1.6229978799819946 0.30530130863189697 1.2842155694961548 7.3002195358276367  -1         0.82756531238555908 0.014746952801942825 0.25856566429138184 0.97012442350387573 0.075116090476512909 0.570659339427948 0.85593199729919434 0.79108566045761108 0.0072214752435684204 0.81259965896606445 0.3289845883846283 1 0.4659612774848938 0.47609570622444153 0 1 0.92297011613845825 0.70200979709625244 0.93756991624832153 0.7585328221321106 0.67421519756317139 0.90634894371032715 0 0.21951670944690704 1 0.19807182252407074 0.38604640960693359 1 0.58636033535003662 0.45429831743240356 0.89417475461959839 0.020782824605703354 0.38824820518493652 0.75153303146362305 0 0.050765424966812134 
398    -0.050935439765453339 -6.2231216430664062 1.9153016805648804 -2.0697219371795654 0.29369574785232544 2.1936936378479004 3.0658211708068848 -0.55918371677398682 1.697831392288208 6.717470645904541  -1         1 0.21121841669082642 0.22723090648651123 0.97617834806442261 0 0.39173367619514465 0.93641781806945801 0.96832734346389771 0.15765294432640076 0.65808641910552979 0.09563601016998291 0.91246891021728516 0.51813316345214844 0.56724601984024048 0.18961910903453827 0.96994483470916748 0.88334065675735474 0.65448647737503052 0.99999761581420898 0.7677033543586731 0.58374464511871338 0.8949088454246521 0 0.24248363077640533 0.95980936288833618 0.32088705897331238 0.42267322540283203 0.83852177858352661 0.45212927460670471 0.66078835725784302 0.96881145238876343 0.12798005342483521 0.60469019412994385 0.84006810188293457 0.20887041091918945 0.23348231613636017 
399    -1.7424169778823853 -6.0396280288696289 2.0276618003845215 -1.9561313390731812 1.1602904796600342 1.181976318359375 2.078826904296875 -2.2024998664855957 0.27466678619384766 7.9423465728759766  -1         1 0.5392271876335144 0.582122802734375 1 0.018970396369695663 0.48055911064147949 0.91597378253936768 0.9223971962928772 0.63881093263626099 0.95537102222442627 0.81943786144256592 0.82164359092712402 0.49934852123260498 0.92036134004592896 0.23107616603374481 0.82762497663497925 0.85163587331771851 0.86510282754898071 0.89810562133789062 0.69583415985107422 0.43805679678916931 0.80449163913726807 0.080750942230224609 0.36943408846855164 0.88700073957443237 0.43010249733924866 0.81096839904785156 0.94317233562469482 0.85814851522445679 0.78369945287704468 1 0.11504485458135605 0.54939287900924683 0.81288599967956543 0.2729533314704895 0.23878511786460876 
400    -0.7473260760307312 -6.6430697441101074 3.3856978416442871 -1.088001012802124 1.3984749317169189 1.4831533432006836 2.5200660228729248 -0.77684903144836426 -0.2225567102432251 7.3730058670043945  -1         0.89919626712799072 0.11400170624256134 0.032270457595586777 0 0.20439885556697845 0.59803593158721924 1 0.82059431076049805 0.97548073530197144 0.74553555250167847 0.67896908521652222 0.041904013603925705 1 0.64406460523605347 0.12650090456008911 0.97731292247772217 1 0.75606167316436768 0.86745226383209229 0.82723456621170044 0.73791652917861938 0.9485771656036377 0.40882197022438049 0.45912495255470276 0.87658959627151489 1 0.28683218359947205 0.84023070335388184 0.81009989976882935 0.65485465526580811 0.83977240324020386 0.18131925165653229 0.38907438516616821 1 0.46330443024635315 0.77537959814071655 
401    -0.25473517179489136 -6.0415124893188477 3.3676047325134277 -0.25970745086669922 1.5874733924865723 2.5873212814331055 4.1916637420654297 -0.86260223388671875 -0.52260911464691162 6.9642243385314941  -1         1 0.57762432098388672 0.582122802734375 1 0.098159030079841614 0.40902784466743469 0.92542225122451782 0.92018663883209229 0.60961788892745972 1 0.95939278602600098 0.88950365781784058 0.33150878548622131 1 0.51761901378631592 0.78302532434463501 0.92302238941192627 1 0.96779412031173706 0.36812004446983337 0.39371854066848755 0.97366893291473389 0 0.30303710699081421 0.74013996124267578 0.42470920085906982 0.59829556941986084 0.41935926675796509 0.88589596748352051 0.77561736106872559 0.96120917797088623 0.096871860325336456 0.56110793352127075 0.92166674137115479 0.36399877071380615 0.69093012809753418 
402    -0.72662734985351562 -5.9933853149414062 4.5193848609924316 -1.8303627967834473 1.5913732051849365 1.5487291812896729 3.1121218204498291 -0.75478482246398926 -0.88516712188720703 5.8843145370483398  -1         0.98165899515151978 0.44010329246520996 0.60590976476669312 1 0.10067009180784225 0.33609545230865479 0.92542225122451782 1 0.71260470151901245 1 0.95048052072525024 1 0.24455165863037109 1 0.34076237678527832 0.80803072452545166 0.82407021522521973 0.91362053155899048 1 0.32398155331611633 0.39371854066848755 0.99439430236816406 0 0.37615641951560974 0.76272761821746826 0.46244645118713379 0.71095180511474609 0.50630593299865723 0.85377961397171021 0.74479544162750244 1 0.096871860325336456 0.55212843418121338 1 0.38296464085578918 0.73872345685958862 
403    -0.62844341993331909 -6.1112160682678223 2.9568469524383545 0.10573440790176392 1.4380526542663574 3.2658298015594482 3.787520170211792 -0.57829391956329346 -0.18738949298858643 6.8613786697387695  -1         0.97859257459640503 0.57762432098388672 0.582122802734375 1 0.10067009180784225 0.40902784466743469 0.92542225122451782 0.92018663883209229 0.60961788892745972 0.85686743259429932 1 1 0.33150878548622131 1 0.51121586561203003 0.80803072452545166 0.88636422157287598 0.85807323455810547 0.91105294227600098 0.31673961877822876 0.39371854066848755 0.99439430236816406 0 0.37615641951560974 0.85839509963989258 0.41754356026649475 0.82706886529922485 0.4250253438949585 0.85377961397171021 0.74479544162750244 1 0.096871860325336456 0.56110793352127075 0.87030118703842163 0.31918695569038391 0.73872345685958862 
404    -0.23918986320495605 -7.4196333885192871 2.6622171401977539 -0.86388671398162842 1.0617789030075073 2.4095320701599121 2.3695735931396484 -0.81286054849624634 0.11759757995605469 6.5697002410888672  -1         0.89383184909820557 0 0 0 0.13976207375526428 0.66357344388961792 1 0.82059431076049805 1 0.50846147537231445 0.8858305811882019 0 0.85836201906204224 0.67971992492675781 0.15640921890735626 1 1 0.74088859558105469 0.9363858699798584 0.82723456621170044 0.73791652917861938 1 0.44822177290916443 0.45918288826942444 0.70571309328079224 1 0.31430912017822266 0.84023070335388184 0.8217005729675293 0.65021461248397827 0.83977240324020386 0.079833723604679108 0.24109543859958649 1 0.46330443024635315 0.86534696817398071 
405    -0.21058160066604614 -6.9373173713684082 3.8623518943786621 -0.4224487841129303 1.2041143178939819 2.0664808750152588 3.1851975917816162 -0.60624170303344727 -0.095116257667541504 7.3746509552001953  -1         1 0.57762432098388672 0.582122802734375 1 0.0051079122349619865 0.39266982674598694 0.92542225122451782 0.92018663883209229 0.54620629549026489 0.9269101619720459 0.75662881135940552 0.93893420696258545 0.33150878548622131 1 0.53931534290313721 0.88467550277709961 0.88636422157287598 0.73338961601257324 1 0.37652626633644104 0.25375685095787048 0.72165977954864502 0 0.34790781140327454 0.76272761821746826 0.42470920085906982 0.82706886529922485 0.48131367564201355 0.85377961397171021 0.91176760196685791 1 0.096871860325336456 0.56396573781967163 0.84690892696380615 0.36399877071380615 0.69093012809753418 
406    -0.4121587872505188 -8.0972423553466797 3.4893803596496582 -1.8158899545669556 1.4695374965667725 2.3795022964477539 2.5220894813537598 -1.6022815704345703 0.24623298645019531 7.5035133361816406  -1         0.89383184909820557 0 0.2064664214849472 0.049873046576976776 0.081346578896045685 0.62336254119873047 0.7479482889175415 0.82059431076049805 0.46759405732154846 0.62100303173065186 0.45357313752174377 0.13232770562171936 0.93230688571929932 0.61595749855041504 0.30891609191894531 0.91950267553329468 0.95598101615905762 0.41851860284805298 0.94431591033935547 0.82723456621170044 0.70734655857086182 1 0.45316848158836365 0.39544695615768433 0.87658959627151489 1 0.33310425281524658 0.778206467628479 0.77953898906707764 0.71599644422531128 0.83127552270889282 0.00023763869830872864 0.24109543859958649 0.97318726778030396 0.48931458592414856 1 
407    -0.17509692907333374 -7.9926319122314453 3.9838106632232666 -0.23188507556915283 1.5153563022613525 3.647956371307373 3.8576903343200684 -0.90428805351257324 0.2729496955871582 7.7245035171508789  -1         1 0.60398435592651367 0.63981682062149048 1 0.10806071758270264 0.32446077466011047 0.94666701555252075 0.92018663883209229 0.60961788892745972 0.96912175416946411 0.96520876884460449 0.92549604177474976 0.33150878548622131 0.69392174482345581 0.60371541976928711 0.78302532434463501 0.99531310796737671 0.82891356945037842 0.71761941909790039 0.37850210070610046 0.58042865991592407 0.71164995431900024 0.048171877861022949 0.33411303162574768 0.76272761821746826 0.4252069890499115 0.82856786251068115 0.32305055856704712 0.95144194364547729 0.77561736106872559 1 0.084326811134815216 0.56110793352127075 0.74613213539123535 0.36399877071380615 0.69093012809753418 
408    -0.90776205062866211 -5.9776439666748047 2.1016302108764648 -1.8910855054855347 0.65255856513977051 1.8947725296020508 3.7356917858123779 -0.59563851356506348 1.1132185459136963 7.9927558898925781  -1         0.98657602071762085 0.1323249340057373 0.16061827540397644 1 0 0.63123679161071777 1 0.96689212322235107 0.34643241763114929 0.81772172451019287 0.014637162908911705 1 0.74999833106994629 0.27369484305381775 0 1 1 0.99841612577438354 1 0.79094785451889038 0.70340210199356079 0.82910525798797607 0 0.47917520999908447 0.98234289884567261 0.24542804062366486 0.67948687076568604 1 0.53407621383666992 0.33790937066078186 1 0.020782824605703354 0.62040817737579346 0.95628482103347778 0 0.12192552536725998 
409    -0.24119275808334351 -6.2372050285339355 1.9759953022003174 -1.5579462051391602 1.3069019317626953 3.6332480907440186 2.9986205101013184 -1.017535924911499 0.65057152509689331 7.3440423011779785  -1         1 0.051134824752807617 0.28342717885971069 0.99842464923858643 0 0.52567011117935181 0.86885750293731689 0.76176893711090088 0.26133805513381958 0.9217383861541748 0 1 0.49217268824577332 0.25219228863716125 0.033360783010721207 1 0.98147696256637573 1 0.9888988733291626 0.77279907464981079 0.74423795938491821 1 0 0.29639244079589844 1 0.37116456031799316 0.46099260449409485 1 0.53407621383666992 0.36963987350463867 0.96772205829620361 0.020782824605703354 0.37245810031890869 0.83552229404449463 0.094363346695899963 0.27263030409812927 
410    -0.77531498670578003 -6.0162863731384277 1.8104064464569092 -2.0204622745513916 0.74101996421813965 2.373488187789917 3.0144155025482178 -0.68910211324691772 1.6734663248062134 7.8645501136779785  -1         1 0.12369266897439957 0.25329005718231201 0.97012442350387573 0.048062760382890701 0.53498560190200806 0.81109124422073364 0.96689212322235107 0.18702267110347748 0.75524187088012695 0.10656677931547165 0.96118277311325073 0.49217268824577332 0.25219228863716125 0 1 0.9322848916053772 1 0.9888988733291626 0.81676316261291504 0.5393633246421814 0.90634894371032715 0.027484621852636337 0.30359694361686707 1 0.26764941215515137 0.41851744055747986 0.85224610567092896 0.53407621383666992 0.33790937066078186 1 0.020782824605703354 0.31819206476211548 1 0.0056205331347882748 0.050765424966812134 
411    -0.77875912189483643 -6.5059094429016113 2.1662874221801758 -2.0845911502838135 1.3607351779937744 3.6217226982116699 3.263047456741333 -1.2015887498855591 0.76948904991149902 7.8878874778747559  -1         0.98657602071762085 0.062331229448318481 0.26494765281677246 0.91480386257171631 0 0.570659339427948 0.81944894790649414 0.73537683486938477 0.37027522921562195 0.81259965896606445 0.31551647186279297 1 0.58964693546295166 0.28246524930000305 0.10109808295965195 1 0.83742034435272217 1 0.9888988733291626 0.81676316261291504 0.66262626647949219 1 0 0.28801411390304565 1 0.35349202156066895 0.30069893598556519 1 0.53407621383666992 0.34248009324073792 0.77691936492919922 0.020782824605703354 0.42796581983566284 0.78731578588485718 0 0.050765424966812134 
412    -0.050872080028057098 -8.8061704635620117 3.9767260551452637 -1.2868436574935913 1.5004289150238037 3.741096019744873 3.0251228809356689 -1.2214956283569336 0.29953503608703613 7.2728748321533203  -1         1 0.60511147975921631 0.68756335973739624 0.99280703067779541 0.036773726344108582 0.40810391306877136 1 0.96710437536239624 0.50258469581604004 0.99325305223464966 0.85401678085327148 0.89343059062957764 0.20368745923042297 1 0.95666933059692383 0.80694448947906494 0.78341245651245117 0.53361254930496216 0.94090896844863892 0.50652432441711426 0.6667710542678833 0.71164995431900024 0 0.31906768679618835 0.71533375978469849 0.35301700234413147 0.79287302494049072 0.60457730293273926 1 0.87736082077026367 1 0.058666504919528961 0.50701016187667847 0.8269917368888855 0.28417438268661499 0.58023905754089355 
413    -0.23158872127532959 -8.6564950942993164 4.2854485511779785 -0.6400686502456665 1.5763177871704102 2.76204514503479 2.9184627532958984 -0.87278139591217041 0.68606424331665039 8.0360708236694336  -1         1 0.6110687255859375 0.68756335973739624 1 0.036773726344108582 0.40810391306877136 1 0.94871062040328979 0.60961788892745972 0.95537102222442627 0.85401678085327148 0.88950365781784058 0.20368745923042297 1 0.95256572961807251 0.81946128606796265 0.80023252964019775 0.53361254930496216 0.94090896844863892 0.50652432441711426 0.71398884057998657 0.71164995431900024 0.13490206003189087 0.37719756364822388 0.71533375978469849 0.35301700234413147 0.71070849895477295 0.63464415073394775 0.85377961397171021 0.87736082077026367 1 0.096871860325336456 0.50701016187667847 0.91446340084075928 0.36399877071380615 0.57752484083175659 
414    -0.62103915214538574 -6.5338587760925293 2.038902759552002 -1.8858674764633179 1.0777778625488281 2.7447423934936523 2.8337409496307373 -0.73769426345825195 0.67396426200866699 8.2902030944824219  -1         0.8190685510635376 0.11100457608699799 0.2431984543800354 0.27476537227630615 0 0.50040739774703979 1 0.96515190601348877 0.26939022541046143 1 0.68976187705993652 0.49229630827903748 0.9217035174369812 0.60534346103668213 0.22669078409671783 1 0.90012222528457642 0.71471655368804932 1 0.86396330595016479 0.78928261995315552 1 0.27218186855316162 0.44780376553535461 1 0.2050425112247467 0.24895177781581879 0.73234462738037109 0.69644457101821899 0.57008850574493408 1 0.032308135181665421 0.51990950107574463 0.83513104915618896 0.6913292407989502 0.23309384286403656 
415    -0.19457638263702393 -7.8317618370056152 3.3290712833404541 -0.39571705460548401 1.3438663482666016 2.3344302177429199 3.2609784603118896 -1.6231299638748169 0.59485650062561035 8.2038860321044922  -1         0.99368113279342651 0.11400170624256134 0 0.002724349731579423 0.25715336203575134 0.65696871280670166 1 0.76091623306274414 0.94554978609085083 0.66797614097595215 0.67896908521652222 0.041904013603925705 0.7472681999206543 0.71444946527481079 0.16907268762588501 0.94751584529876709 1 0.78415358066558838 1 0.88484346866607666 0.74636954069137573 1 0.39748990535736084 0.45918288826942444 0.87658959627151489 1 0.31430912017822266 0.84023070335388184 0.8217005729675293 0.65485465526580811 0.83977240324020386 0.05296923965215683 0.24109543859958649 0.9086565375328064 0.45646104216575623 0.86534696817398071 
416    -0.48347735404968262 -7.0856633186340332 3.3618173599243164 0.033399727195501328 1.4215980768203735 2.6848292350769043 2.5267765522003174 -0.41929155588150024 0.35357022285461426 6.8069052696228027  -1         1 0.48643851280212402 0.582122802734375 1 0.13435384631156921 0.44712436199188232 0.60383063554763794 0.9223971962928772 0.60961788892745972 0.9658043384552002 0.84532386064529419 0.82455509901046753 0.53596967458724976 0.75095140933990479 0.49351766705513 0.78491866588592529 0.95386451482772827 0.61485344171524048 1 0.70283281803131104 0.59869790077209473 0.62156820297241211 0.096237346529960632 0.62782669067382812 0.76272761821746826 0.42470920085906982 0.83405458927154541 1 0.95809274911880493 0.73576956987380981 0.98367774486541748 0.074014425277709961 0.64394336938858032 0.63757967948913574 0.36399877071380615 0.32842013239860535 
417    -0.29407888650894165 -5.9762544631958008 2.7968590259552002 0.40912127494812012 1.253266453742981 2.6371757984161377 2.9679524898529053 0.1785207986831665 0.0059949755668640137 6.1080942153930664  -1         0.97859257459640503 0.46412846446037292 0.582122802734375 1 0.10067009180784225 0.40902784466743469 0.82118010520935059 0.92258888483047485 0.60961788892745972 1 1 0.97517579793930054 0.2585659921169281 1 0.52446377277374268 0.80803072452545166 0.90210145711898804 0.85807323455810547 0.91105294227600098 0.24920719861984253 0.25503835082054138 0.99439430236816406 0 0.37615641951560974 0.76272761821746826 0.50496208667755127 0.82706886529922485 0.43016499280929565 0.99235391616821289 0.77561736106872559 1 0.096871860325336456 0.51508569717407227 0.87030118703842163 0.38760560750961304 0.68077808618545532 
418    -0.1843392550945282 -6.0254554748535156 3.4057302474975586 -1.0791691541671753 1.3317012786865234 2.5145735740661621 2.0739700794219971 0.41957664489746094 -1.5674231052398682 4.331179141998291  -1         1 0.58829885721206665 0.63693034648895264 1 0.086862862110137939 0.39266982674598694 1 0.9223971962928772 0.60961788892745972 0.95537102222442627 0.78347009420394897 0.7194175124168396 0.33150878548622131 0.96149724721908569 0.834586501121521 0.97902250289916992 0.62813413143157959 0.69972509145736694 1 0.55476099252700806 0.42278805375099182 0.68701887130737305 0 0.56483960151672363 0.76272761821746826 0.49131467938423157 0.79326874017715454 0.93879985809326172 1 0.62341868877410889 0.92357254028320312 0.16612771153450012 0.45910176634788513 0.82217329740524292 0.49635398387908936 0.30628755688667297 
419    -0.47715869545936584 -6.0638580322265625 3.2314622402191162 -1.7606403827667236 1.0541372299194336 2.0280652046203613 2.0538330078125 0.38472342491149902 -1.2328517436981201 4.6380763053894043  -1         1 0.57762432098388672 0.582122802734375 1 0.059122387319803238 0.40902784466743469 0.92542225122451782 0.90076762437820435 0.57459151744842529 1 0.83449357748031616 0.76820802688598633 0.33150878548622131 0.93867355585098267 0.51121586561203003 0.95484316349029541 1 0.85807323455810547 0.90776020288467407 0.36812004446983337 0.41948768496513367 0.93132281303405762 0 0.37615641951560974 0.43834170699119568 0.42470920085906982 0.82706886529922485 0.4250253438949585 0.84107345342636108 0.77561736106872559 1 0.096871860325336456 0.56110793352127075 0.87030118703842163 0.36399877071380615 0.69093012809753418 
420    -0.21471032500267029 -7.7125253677368164 3.9638199806213379 -2.0330600738525391 1.5938507318496704 3.2058470249176025 2.0712568759918213 -0.26399356126785278 -0.49920916557312012 5.7084593772888184  -1         1 0.49301919341087341 0.69588738679885864 1 0.10806071758270264 0.23685146868228912 0.7576444149017334 0.9658551812171936 0.60961788892745972 1 0.92118656635284424 0.88363385200500488 0.37434706091880798 0.76265329122543335 0.50208145380020142 0.78302532434463501 0.99531310796737671 0.76039278507232666 0.84440147876739502 0.37652626633644104 0.58042865991592407 0.71164995431900024 0.048171877861022949 0.37615641951560974 0.76272761821746826 0.4252069890499115 0.82856786251068115 0.4250253438949585 0.85377961397171021 0.77561736106872559 0.92806565761566162 0.034339062869548798 0.56110793352127075 0.81968849897384644 0.36399877071380615 0.69093012809753418 
421    -0.078531645238399506 -7.6914620399475098 3.2233338356018066 -0.6740727424621582 1.2212742567062378 3.4271676540374756 2.1478710174560547 0.46106195449829102 -0.43028903007507324 5.8908681869506836  -1         0.97859257459640503 0.57762432098388672 0.582122802734375 1 0.10067009180784225 0.065460145473480225 0.92542225122451782 0.92018663883209229 0.60961788892745972 1 1 1 0.33150878548622131 0.93169820308685303 0.51121586561203003 0.80803072452545166 0.88636422157287598 0.85807323455810547 0.91105294227600098 0.32398155331611633 0.39371854066848755 0.99439430236816406 0 0.37615641951560974 0.76272761821746826 0.42470920085906982 0.82706886529922485 0.4250253438949585 0.85377961397171021 0.74479544162750244 1 0.096871860325336456 0.56110793352127075 0.87030118703842163 0.31918695569038391 0.73872345685958862 
422    -0.20083427429199219 -7.8400259017944336 3.6858828067779541 -0.30997392535209656 1.271593451499939 3.3217754364013672 3.2301514148712158 -0.21739065647125244 0.067603468894958496 7.1679410934448242  -1         1 0.49301919341087341 0.69588738679885864 1 0.10806071758270264 0.39266982674598694 0.97476470470428467 0.92018663883209229 0.60961788892745972 1 0.92118656635284424 0.88633483648300171 0.49430975317955017 0.76265329122543335 0.5388532280921936 0.82646363973617554 0.99531310796737671 0.76039278507232666 0.84440147876739502 0.37652626633644104 0.58042865991592407 0.71164995431900024 0 0.37615641951560974 0.56897246837615967 0.4252069890499115 0.82856786251068115 0.4250253438949585 0.85377961397171021 0.77561736106872559 1 0.084326811134815216 0.56110793352127075 0.81869751214981079 0.36399877071380615 0.69093012809753418 
423    -1.1818516254425049 -5.9565982818603516 2.9735546112060547 -0.58022385835647583 1.5242185592651367 1.278451681137085 2.6736931800842285 -0.46747303009033203 -0.48504048585891724 8.0064268112182617  -1         0.87074184417724609 0.12802498042583466 0.11864477396011353 0.074445992708206177 0.07794778048992157 0.46994513273239136 0.96610373258590698 0.73644232749938965 0.46371036767959595 0.66898888349533081 0.63829195499420166 0.13701629638671875 0.93494582176208496 0.61595749855041504 0.16907268762588501 0.85371959209442139 0.94711941480636597 0.37179780006408691 1 0.82798612117767334 0.86063796281814575 0.98855674266815186 0.44875657558441162 0.44281646609306335 0.99073290824890137 1 0.31430912017822266 0.84765589237213135 0.8217005729675293 0.45060262084007263 0.59329903125762939 0.074716761708259583 0.28191995620727539 0.98153567314147949 0.25109228491783142 0.87335079908370972 
424    -0.16769331693649292 -6.2306828498840332 3.0752654075622559 -1.1061270236968994 1.4712306261062622 2.1440703868865967 2.3226935863494873 -0.46508163213729858 -0.40854728221893311 7.1119813919067383  -1         0.82745754718780518 0.19240011274814606 0.095178596675395966 0.058257371187210083 0.090605437755584717 0.6661381721496582 0.97654402256011963 0.75271236896514893 0.46371036767959595 1 0.64926481246948242 0.036306440830230713 1 0.65439689159393311 0.19857017695903778 0.92950981855392456 0.94711941480636597 0.48265767097473145 0.97416990995407104 0.828715980052948 0.61558389663696289 1 0.44875657558441162 0.44281646609306335 1 1 0.31430912017822266 0.79648619890213013 0.8217005729675293 0.45060262084007263 0.59329903125762939 0.025602366775274277 0.24109543859958649 0.97021842002868652 0.3715941309928894 0.75783407688140869 
425    -0.90510714054107666 -6.3956866264343262 1.3535826206207275 -1.6553547382354736 0.90253382921218872 2.8096246719360352 2.1622810363769531 -0.26814889907836914 0.57736873626708984 7.5923552513122559  -1         0.65856623649597168 0.072301596403121948 0.2431984543800354 0.27476537227630615 0.051783233880996704 0.34961432218551636 0.9887508749961853 0.96515190601348877 0.26939022541046143 1 0.69190859794616699 0.74389958381652832 0.8134225606918335 0.60534346103668213 0.22669078409671783 1 0.95607370138168335 0.59175956249237061 0.98771935701370239 0.86396330595016479 0.491536945104599 1 0.1248333677649498 0.40978324413299561 0.8510163426399231 0.19056063890457153 0.27798271179199219 0.73234462738037109 0.69266378879547119 0.6328166127204895 1 0 0.51990950107574463 0.7967536449432373 0.6913292407989502 0.23309384286403656 
426    -1.0142973661422729 -6.0289411544799805 1.1871616840362549 -1.6731616258621216 0.37278372049331665 2.38930344581604 2.5422930717468262 -0.049998939037322998 1.6257508993148804 6.8885970115661621  -1         0.98657602071762085 0.12369266897439957 0.26494765281677246 0.97012442350387573 0.048062760382890701 0.63123679161071777 0.81109124422073364 0.96689212322235107 0.28277319669723511 0.75524187088012695 0.12027641385793686 0.96955692768096924 0.71329379081726074 0.25219228863716125 0 1 0.98931336402893066 0.93539130687713623 0.97614705562591553 0.81676316261291504 0.74423795938491821 0.78739333152770996 0 0.30359694361686707 0.99787932634353638 0.26764941215515137 0.41851744055747986 0.99800312519073486 0.49464619159698486 0.31107103824615479 0.90523529052734375 0.020782824605703354 0.26594549417495728 1 0.0056205331347882748 0.027967853471636772 
427    -1.0547236204147339 -6.1821670532226562 1.5404493808746338 -1.5838454961776733 0.54262787103652954 3.0302238464355469 3.2546536922454834 -0.17121362686157227 1.1755821704864502 7.2301020622253418  -1         0.98657602071762085 0.082781523466110229 0.26494765281677246 0.96274036169052124 0.048062760382890701 0.57197195291519165 0.84369492530822754 0.96689212322235107 0.35532242059707642 0.75524187088012695 0 1 0.4623551070690155 0.22643584012985229 0 1 0.98931336402893066 0.88124763965606689 1 0.77368074655532837 0.74423795938491821 0.72609227895736694 0 0.37078166007995605 1 0.26764941215515137 0.41851744055747986 0.87348228693008423 0.53407621383666992 0.33790937066078186 0.95957058668136597 0.020782824605703354 0.2536662220954895 1 0 0.12192552536725998 
428    -0.082000009715557098 -5.9493589401245117 1.521477222442627 -2.0507359504699707 0.19205059111118317 2.1514554023742676 2.7414169311523438 -0.42890512943267822 1.5406389236450195 5.6980161666870117  -1         1 0.23461936414241791 0.22723090648651123 0.99371969699859619 0.034584585577249527 0.39173367619514465 0.89446687698364258 0.96832734346389771 0.15765294432640076 0.65808641910552979 0.09563601016998291 0.91246891021728516 0.51813316345214844 0.55582141876220703 0.22110815346240997 0.96994483470916748 0.88334065675735474 0.65448647737503052 1 0.7677033543586731 0.63926088809967041 0.8949088454246521 0 0.28882122039794922 0.95980936288833618 0.32088705897331238 0.42267322540283203 0.83852177858352661 0.45718657970428467 0.66078835725784302 0.96209299564361572 0.10288830101490021 0.60469019412994385 0.85240083932876587 0.20887041091918945 0.23348231613636017 
429    -0.42690181732177734 -6.184938907623291 1.8939741849899292 -1.1023988723754883 1.1562188863754272 3.0260815620422363 2.0823640823364258 0.29708468914031982 0.93438875675201416 7.6007575988769531  -1         0.6409984827041626 0.030874555930495262 0.27917167544364929 0.85826283693313599 0 0.570659339427948 0.83511149883270264 0.73847657442092896 0.17091017961502075 0.81259965896606445 0.3289845883846283 1 0.49217268824577332 0.49521085619926453 0.023047268390655518 0.55974125862121582 0.92297011613845825 0.99612522125244141 0.99444729089736938 0.81676316261291504 0.79868507385253906 0.79344010353088379 0 0.32619103789329529 1 0.39503490924835205 0.3458225429058075 1 0.51747620105743408 0.29807960987091064 0.97282147407531738 0.020782824605703354 0.30239403247833252 0.75887393951416016 0.018333867192268372 0.050765424966812134 
